CustomerID,ProdTaken,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome,AgeGroup,IncomeCategory,FamilySize
204009,0,55,"Self Enquiry",1,9,"Large Business",Female,3,4,Standard,3,Married,2,0,4,0,1,"Senior Manager",32227,Senior,Medium,4
204010,0,25,"Self Enquiry",3,10,Salaried,Female,3,4,Deluxe,3,Married,2,0,4,0,1,Manager,23677,Young,Medium,4
204011,0,29,"Company Invited",3,11,"Small Business",Male,3,4,Deluxe,3,Married,3,0,1,0,1,Manager,22899,Young,Medium,4
204012,0,59,"Self Enquiry",3,17,"Small Business",Male,3,4,"Super Deluxe",3,Single,2,0,3,0,2,AVP,32550,Senior,Medium,5
204013,0,45,"Company Invited",1,30,"Small Business",Male,4,4,Deluxe,4,Married,6,0,3,0,2,Manager,20720,Middle-aged,Medium,6
204014,1,38,"Self Enquiry",2,13,Salaried,Male,4,4,Basic,5,Married,6,1,1,0,3,Executive,20751,Middle-aged,Medium,7
204015,0,33,"Self Enquiry",1,7,Salaried,Male,4,4,Basic,5,Unmarried,3,0,1,0,2,Executive,21634,Middle-aged,Medium,6
204016,1,21,"Company Invited",1,13,Salaried,Female,4,5,Basic,3,Unmarried,3,1,1,0,1,Executive,21604,Young,Medium,5
204017,0,35,"Self Enquiry",1,13,Salaried,Female,3,4,Deluxe,3,Unmarried,3,0,3,0,1,Manager,23487,Middle-aged,Medium,4
204018,0,38,"Company Invited",1,9,Salaried,Male,4,5,Deluxe,3,Married,7,0,1,1,3,Manager,23841,Middle-aged,Medium,7
204021,1,26,"Self Enquiry",3,12,"Small Business",Male,3,5,Deluxe,3,Unmarried,3,1,3,0,2,Manager,24422,Young,Medium,5
204022,0,26,"Self Enquiry",1,14,"Small Business",Male,4,5,Basic,3,Married,3,0,1,0,3,Executive,21567,Young,Medium,7
204023,0,23,"Self Enquiry",1,22,"Small Business",Female,3,4,Basic,3,Unmarried,3,0,1,1,2,Executive,21549,Young,Medium,5
204024,0,52,"Company Invited",1,7,"Small Business","Fe Male",2,5,Standard,5,Unmarried,5,0,1,1,1,"Senior Manager",26162,Senior,Medium,3
204025,1,35,"Company Invited",1,14,Salaried,Male,4,6,Deluxe,3,Unmarried,3,1,5,1,1,Manager,24752,Middle-aged,Medium,5
204027,0,25,"Self Enquiry",1,25,Salaried,Male,3,4,Basic,3,Married,2,0,4,0,1,Executive,21452,Young,Medium,4
204028,0,35,"Self Enquiry",1,13,Salaried,Female,3,5,Deluxe,4,Married,8,0,3,1,1,Manager,23183,Middle-aged,Medium,4
204029,0,38,"Self Enquiry",3,10,Salaried,Male,3,4,Standard,3,Unmarried,4,0,3,0,2,"Senior Manager",26106,Middle-aged,Medium,5
204030,0,35,"Self Enquiry",1,12,"Small Business",Female,3,5,Standard,5,Single,4,0,1,1,2,"Senior Manager",30309,Middle-aged,Medium,5
204031,0,37,"Company Invited",3,18,"Large Business",Female,4,4,Standard,3,Married,2,0,5,0,3,"Senior Manager",28416,Middle-aged,Medium,7
204032,0,37,"Self Enquiry",1,10,Salaried,Female,3,4,Basic,3,Married,7,0,1,0,2,Executive,21513,Middle-aged,Medium,5
204034,0,31,"Company Invited",1,30,Salaried,Male,4,6,Basic,3,Married,3,0,3,0,1,Executive,21291,Middle-aged,Medium,5
204035,0,34,"Company Invited",3,29,"Small Business",Male,4,4,Deluxe,4,Married,2,0,1,0,1,Manager,24824,Middle-aged,Medium,5
204036,1,57,"Self Enquiry",1,21,Salaried,Female,4,4,Basic,4,Married,2,1,5,1,1,Executive,23641,Senior,Medium,5
204037,0,52,"Self Enquiry",1,13,Salaried,Male,3,4,King,3,Single,2,0,5,1,2,VP,38215,Senior,Medium,5
204038,1,32,"Self Enquiry",3,13,Salaried,Male,4,6,Deluxe,3,Married,6,1,3,0,3,Manager,24850,Middle-aged,Medium,7
204039,0,27,"Self Enquiry",1,13,Salaried,Female,3,5,Basic,4,Married,3,0,3,1,2,Executive,21046,Young,Medium,5
204040,1,59,"Self Enquiry",1,30,"Small Business",Female,4,4,Standard,3,Married,3,0,3,1,1,"Senior Manager",28990,Senior,Medium,5
204041,1,20,"Self Enquiry",3,29,"Small Business",Male,3,4,Basic,3,Single,3,1,1,1,1,Executive,20353,Young,Medium,4
204042,0,23,"Self Enquiry",1,9,"Large Business",Male,4,4,Basic,3,Married,2,0,5,1,1,Executive,21201,Young,Medium,5
204043,0,50,"Self Enquiry",1,27,"Small Business",Female,4,4,Deluxe,5,Married,3,0,1,1,1,Manager,25245,Senior,Medium,5
204044,0,44,"Company Invited",1,35,"Small Business",Female,4,2,Basic,3,Unmarried,6,0,3,0,3,Executive,23417,Middle-aged,Medium,7
204045,0,51,"Company Invited",3,19,"Small Business","Fe Male",4,4,Standard,3,Unmarried,6,0,5,1,3,"Senior Manager",27886,Senior,Medium,7
204046,1,32,"Self Enquiry",3,27,Salaried,Female,4,6,Deluxe,3,Married,5,1,3,0,3,Manager,23237,Middle-aged,Medium,7
204047,0,42,"Self Enquiry",3,16,Salaried,Male,4,4,Standard,3,Married,5,1,1,0,2,"Senior Manager",26867,Middle-aged,Medium,6
204048,0,27,"Self Enquiry",2,32,Salaried,Female,4,4,Basic,3,Married,3,0,4,1,2,Executive,21620,Young,Medium,6
204049,0,37,"Self Enquiry",1,13,"Small Business",Male,3,4,Deluxe,4,Married,8,0,4,0,2,Manager,23619,Middle-aged,Medium,5
204050,1,52,"Company Invited",1,15,Salaried,Male,3,6,Standard,3,Single,4,0,1,1,1,"Senior Manager",29328,Senior,Medium,4
204051,0,40,"Self Enquiry",3,11,Salaried,Female,3,5,Deluxe,3,Married,6,0,5,1,2,Manager,24580,Middle-aged,Medium,5
204052,0,26,"Self Enquiry",3,35,Salaried,Male,3,5,Deluxe,3,Married,4,0,4,1,2,Manager,27317,Young,Medium,5
204053,0,31,"Self Enquiry",2,16,Salaried,Male,3,4,Deluxe,3,Married,2,1,3,1,2,Manager,25025,Middle-aged,Medium,5
204054,1,33,"Self Enquiry",1,16,"Small Business",Female,3,4,Basic,5,Unmarried,2,0,4,1,1,Executive,22878,Middle-aged,Medium,4
204055,0,46,"Self Enquiry",1,36,"Small Business",Male,3,4,Basic,3,Unmarried,7,0,1,1,1,Executive,22130,Senior,Medium,4
204056,0,39,"Self Enquiry",1,10,"Large Business",Female,3,4,Deluxe,3,Unmarried,5,1,5,1,1,Manager,22995,Middle-aged,Medium,4
204057,0,31,"Self Enquiry",1,25,Salaried,Female,4,4,Basic,3,Unmarried,3,0,1,1,3,Executive,21310,Middle-aged,Medium,7
204058,0,33,"Company Invited",3,16,"Small Business",Male,3,6,Deluxe,3,Married,2,0,1,0,2,Manager,23346,Middle-aged,Medium,5
204059,0,31,"Self Enquiry",1,12,"Large Business",Female,3,4,Basic,5,Married,7,0,5,0,2,Executive,21882,Middle-aged,Medium,5
204060,0,31,"Self Enquiry",1,9,"Small Business",Male,3,5,Basic,3,Unmarried,2,0,4,0,1,Executive,21398,Middle-aged,Medium,4
204062,0,42,"Self Enquiry",1,16,Salaried,Male,4,4,Basic,5,Married,4,0,1,0,1,Executive,20916,Middle-aged,Medium,5
204063,0,20,"Self Enquiry",1,10,"Small Business",Female,4,4,Basic,4,Single,3,0,3,1,1,Executive,20161,Young,Medium,5
204064,0,41,"Company Invited",1,33,"Small Business",Female,3,4,Deluxe,4,Married,3,0,1,0,2,Manager,24283,Middle-aged,Medium,5
204065,0,36,"Self Enquiry",3,7,"Small Business",Male,4,4,Standard,4,Married,3,0,4,0,1,"Senior Manager",25973,Middle-aged,Medium,5
204066,0,54,"Self Enquiry",3,13,"Small Business",Male,3,4,Deluxe,3,Married,4,1,5,0,2,Manager,20984,Senior,Medium,5
204067,0,46,"Self Enquiry",1,16,Salaried,Male,3,4,Deluxe,4,Married,2,0,4,1,1,Manager,21026,Senior,Medium,4
204068,0,33,"Company Invited",3,15,"Small Business","Fe Male",3,4,Standard,3,Unmarried,3,0,4,1,2,"Senior Manager",27676,Middle-aged,Medium,5
204069,0,30,"Company Invited",1,7,"Large Business",Male,3,4,Deluxe,3,Married,3,0,3,0,1,Manager,22997,Middle-aged,Medium,4
204070,0,52,"Self Enquiry",1,14,"Small Business",Male,3,5,Deluxe,3,Married,4,0,3,1,2,Manager,24810,Senior,Medium,5
204071,0,59,"Self Enquiry",1,16,"Small Business",Female,4,5,Basic,4,Married,6,1,1,1,2,Executive,22024,Senior,Medium,6
204072,0,41,"Self Enquiry",3,11,"Small Business",Male,4,5,Standard,3,Married,2,0,1,1,2,"Senior Manager",29533,Middle-aged,Medium,6
204073,0,35,"Company Invited",3,9,"Small Business",Female,4,4,Basic,3,Married,8,0,5,0,1,Executive,20909,Middle-aged,Medium,5
204074,0,23,"Self Enquiry",1,26,"Small Business",Male,4,4,Basic,3,Married,3,0,1,1,1,Executive,21001,Young,Medium,5
204075,0,28,"Company Invited",1,16,"Small Business",Male,3,4,Basic,4,Married,8,0,3,1,2,Executive,20702,Young,Medium,5
204076,0,29,"Self Enquiry",1,28,"Small Business",Male,3,4,Basic,3,Married,3,0,1,0,1,Executive,21391,Young,Medium,4
204077,0,58,"Self Enquiry",1,31,Salaried,Male,3,2,Standard,3,Married,5,1,4,1,1,"Senior Manager",28117,Senior,Medium,4
204078,0,28,"Company Invited",1,10,"Small Business",Male,4,5,Basic,3,Married,3,1,1,0,3,Executive,21244,Young,Medium,7
204080,0,42,"Self Enquiry",1,21,Salaried,Male,3,4,Basic,3,Married,6,0,4,1,2,Executive,21129,Middle-aged,Medium,5
204081,0,31,"Self Enquiry",3,12,Salaried,Female,3,4,Standard,3,Married,4,0,4,1,2,"Senior Manager",28097,Middle-aged,Medium,5
204082,0,39,"Self Enquiry",3,7,Salaried,"Fe Male",3,5,Deluxe,3,Unmarried,6,0,1,0,2,Manager,27364,Middle-aged,Medium,5
204083,0,33,"Self Enquiry",1,13,Salaried,Male,3,4,Basic,3,Unmarried,5,0,1,0,2,Executive,21716,Middle-aged,Medium,5
204084,0,28,"Self Enquiry",1,24,"Large Business",Male,3,4,Basic,4,Married,2,1,4,0,1,Executive,21736,Young,Medium,4
204085,1,20,"Company Invited",3,7,"Large Business",Female,4,6,Basic,5,Single,2,0,3,1,1,Executive,21003,Young,Medium,5
204086,0,37,"Company Invited",1,10,"Small Business",Male,2,4,Basic,4,Single,6,0,4,1,1,Executive,20766,Middle-aged,Medium,3
204087,0,31,"Company Invited",1,16,"Small Business",Male,4,4,Deluxe,5,Married,3,0,1,1,2,Manager,21750,Middle-aged,Medium,6
204088,0,46,"Self Enquiry",3,11,Salaried,Female,2,4,Deluxe,5,Married,6,1,4,0,1,Manager,23684,Senior,Medium,3
204089,0,57,"Self Enquiry",1,15,Salaried,Female,4,4,Basic,5,Married,6,1,4,1,2,Executive,22935,Senior,Medium,6
204090,0,34,"Self Enquiry",1,9,Salaried,Male,3,4,Basic,3,Single,2,0,3,1,1,Executive,21178,Middle-aged,Medium,4
204092,0,47,"Self Enquiry",3,7,"Small Business",Female,4,4,Standard,5,Married,3,0,1,1,3,"Senior Manager",29131,Senior,Medium,7
204093,0,39,"Self Enquiry",1,16,Salaried,Female,4,4,Basic,3,Single,3,0,1,1,3,Executive,20966,Middle-aged,Medium,7
204094,0,32,"Self Enquiry",1,19,"Small Business",Female,4,4,Basic,3,Married,2,1,4,1,2,Executive,22607,Middle-aged,Medium,6
204095,0,35,"Self Enquiry",1,34,"Small Business",Female,4,4,Basic,4,Single,4,0,3,0,1,Executive,20989,Middle-aged,Medium,5
204096,1,42,"Self Enquiry",3,27,"Small Business",Female,4,4,Basic,4,Unmarried,3,1,4,0,2,Executive,21818,Middle-aged,Medium,6
204097,0,51,"Self Enquiry",1,7,"Small Business",Male,3,5,Basic,3,Married,4,0,3,1,1,Executive,22368,Senior,Medium,4
204098,0,54,"Self Enquiry",1,20,"Small Business",Female,3,2,Deluxe,5,Married,3,0,1,1,1,Manager,23128,Senior,Medium,4
204099,0,34,"Self Enquiry",1,21,"Small Business",Female,4,4,Basic,4,Married,3,0,5,1,2,Executive,21434,Middle-aged,Medium,6
204102,0,35,"Company Invited",1,9,Salaried,Male,3,5,Deluxe,3,Married,3,0,4,0,2,Manager,28225,Middle-aged,Medium,5
204103,0,52,"Self Enquiry",1,10,"Small Business",Female,4,4,"Super Deluxe",4,Single,5,0,5,1,2,AVP,32412,Senior,Medium,6
204105,0,28,"Self Enquiry",1,16,"Small Business",Female,5,4,Basic,4,Single,3,0,3,0,2,Executive,20957,Young,Medium,7
204106,1,36,"Self Enquiry",1,30,Salaried,Male,3,5,Deluxe,3,Married,5,1,4,1,1,Manager,24594,Middle-aged,Medium,4
204107,0,44,"Company Invited",1,14,"Small Business",Male,3,2,Basic,3,Married,6,0,4,1,1,Executive,20767,Middle-aged,Medium,4
204109,0,38,"Self Enquiry",1,28,Salaried,Male,4,2,Basic,5,Married,3,1,3,1,1,Executive,22242,Middle-aged,Medium,5
204110,0,36,"Company Invited",1,9,"Small Business",Female,3,4,Deluxe,4,Unmarried,7,0,1,0,1,Manager,23103,Middle-aged,Medium,4
204111,0,43,"Company Invited",1,28,"Small Business",Female,3,4,Deluxe,3,Married,4,0,1,0,1,Manager,23943,Middle-aged,Medium,4
204112,0,39,"Self Enquiry",1,9,Salaried,Male,3,4,Deluxe,3,Married,2,0,1,1,2,Manager,25231,Middle-aged,Medium,5
204113,0,39,"Self Enquiry",1,36,"Large Business",Male,3,4,Deluxe,3,Married,5,0,1,0,1,Manager,24939,Middle-aged,Medium,4
204114,0,28,"Company Invited",1,7,"Large Business",Male,3,5,Deluxe,5,Married,7,0,3,1,1,Manager,22976,Young,Medium,4
204115,0,50,"Company Invited",1,25,Salaried,Male,4,4,Deluxe,3,Married,3,1,1,0,1,Manager,25482,Senior,Medium,5
204116,0,35,"Company Invited",1,17,"Small Business",Male,3,4,Basic,3,Married,3,1,3,1,2,Executive,22493,Middle-aged,Medium,5
204117,0,41,"Self Enquiry",1,26,"Small Business",Male,2,4,Deluxe,3,Married,2,1,1,1,1,Manager,21419,Middle-aged,Medium,3
204118,1,39,"Self Enquiry",1,36,"Small Business",Male,4,4,Deluxe,5,Married,2,1,3,1,3,Manager,25351,Middle-aged,Medium,7
204119,1,30,"Self Enquiry",3,34,"Small Business",Female,3,4,Standard,3,Married,3,0,3,0,1,"Senior Manager",26317,Middle-aged,Medium,4
204120,0,23,"Self Enquiry",1,12,Salaried,Male,3,2,Basic,4,Married,3,1,4,1,1,Executive,21006,Young,Medium,4
204121,0,37,"Company Invited",1,25,"Small Business",Female,4,4,Basic,3,Single,3,0,3,0,2,Executive,20831,Middle-aged,Medium,6
204122,0,41,"Company Invited",1,16,Salaried,Male,4,5,Deluxe,3,Married,2,0,5,0,2,Manager,23554,Middle-aged,Medium,6
204123,0,47,"Self Enquiry",1,7,"Small Business",Male,4,4,Standard,5,Married,2,0,1,0,3,"Senior Manager",28074,Senior,Medium,7
204124,1,33,"Self Enquiry",3,11,"Small Business",Male,3,6,Standard,3,Married,3,0,1,1,1,"Senior Manager",29078,Middle-aged,Medium,4
204125,0,31,"Company Invited",1,7,Salaried,Male,3,5,Standard,3,Unmarried,3,0,5,1,2,"Senior Manager",27152,Middle-aged,Medium,5
204126,0,28,"Company Invited",3,27,Salaried,Female,3,4,Deluxe,3,Single,3,0,1,1,2,Manager,28659,Young,Medium,5
204127,0,52,"Self Enquiry",1,15,Salaried,Male,3,5,Standard,4,Married,7,0,3,1,2,"Senior Manager",31168,Senior,Medium,5
204128,1,31,"Self Enquiry",1,10,"Large Business",Female,3,4,Basic,5,Unmarried,7,1,4,0,1,Executive,21335,Middle-aged,Medium,4
204129,0,42,"Self Enquiry",3,13,Salaried,Female,4,4,Standard,3,Single,5,1,1,0,1,"Senior Manager",32269,Middle-aged,Medium,5
204130,1,31,"Company Invited",3,33,"Small Business","Fe Male",3,5,Deluxe,5,Unmarried,7,0,1,1,2,Manager,25374,Middle-aged,Medium,5
204131,1,30,"Self Enquiry",1,7,"Large Business",Male,3,4,Basic,3,Single,2,0,1,0,1,Executive,20736,Middle-aged,Medium,4
204132,0,46,"Company Invited",3,13,"Small Business","Fe Male",3,5,Standard,3,Unmarried,8,0,4,1,1,"Senior Manager",27543,Senior,Medium,4
204133,0,55,"Self Enquiry",3,10,"Small Business",Female,3,4,Deluxe,5,Married,4,0,4,1,1,Manager,24618,Senior,Medium,4
204134,0,37,"Self Enquiry",1,12,Salaried,Male,4,4,Deluxe,4,Unmarried,2,0,1,1,2,Manager,24592,Middle-aged,Medium,6
204135,0,34,"Self Enquiry",1,11,"Small Business",Female,3,5,Basic,4,Married,8,0,4,0,2,Executive,21300,Middle-aged,Medium,5
204136,0,38,"Company Invited",1,18,Salaried,Male,3,4,Standard,3,Married,3,1,3,1,2,"Senior Manager",30863,Middle-aged,Medium,5
204137,0,39,"Self Enquiry",3,10,Salaried,Male,4,4,Standard,3,Married,2,0,1,1,2,"Senior Manager",29287,Middle-aged,Medium,6
204138,0,32,"Company Invited",1,7,"Small Business",Male,3,6,Deluxe,3,Married,2,0,3,0,1,Manager,23023,Middle-aged,Medium,4
204139,0,60,"Self Enquiry",1,10,Salaried,Male,4,5,Basic,3,Married,5,0,3,0,1,Executive,20855,Senior,Medium,5
204140,0,38,"Company Invited",3,11,"Small Business",Male,3,4,Basic,3,Married,6,0,4,1,1,Executive,21471,Middle-aged,Medium,4
204141,0,30,"Company Invited",3,7,"Small Business",Female,3,4,Standard,3,Married,3,0,3,1,2,"Senior Manager",26596,Middle-aged,Medium,5
204142,0,36,"Company Invited",3,7,"Small Business","Fe Male",4,4,Standard,3,Unmarried,3,0,5,1,1,"Senior Manager",27467,Middle-aged,Medium,5
204143,1,30,"Self Enquiry",1,25,"Small Business",Male,3,5,Basic,3,Single,3,1,3,0,1,Executive,21067,Middle-aged,Medium,4
204144,0,53,"Self Enquiry",1,9,Salaried,Female,3,5,Basic,3,Unmarried,2,0,3,1,1,Executive,21890,Senior,Medium,4
204146,0,60,"Self Enquiry",2,13,"Small Business",Male,3,4,Basic,3,Married,2,0,4,0,1,Executive,20945,Senior,Medium,4
204148,1,34,"Self Enquiry",1,21,"Small Business",Male,3,4,Basic,3,Married,7,1,1,1,2,Executive,21114,Middle-aged,Medium,5
204150,1,34,"Self Enquiry",1,9,Salaried,Female,3,4,Basic,5,Married,2,0,3,1,2,Executive,21385,Middle-aged,Medium,5
204152,0,33,"Self Enquiry",3,11,Salaried,Female,3,4,Basic,4,Married,4,0,3,1,2,Executive,22609,Middle-aged,Medium,5
204153,1,33,"Self Enquiry",1,7,Salaried,Male,4,5,Basic,3,Unmarried,2,1,5,0,3,Executive,22408,Middle-aged,Medium,7
204154,0,40,"Self Enquiry",1,7,"Small Business",Female,4,4,Basic,3,Married,2,0,3,1,1,Executive,20910,Middle-aged,Medium,5
204155,0,33,"Company Invited",3,33,"Small Business",Male,4,4,Deluxe,3,Married,2,0,4,1,2,Manager,23143,Middle-aged,Medium,6
204156,0,42,"Self Enquiry",1,26,Salaried,Male,3,4,Deluxe,5,Married,4,0,1,0,1,Manager,21750,Middle-aged,Medium,4
204157,0,41,"Self Enquiry",1,31,"Large Business",Male,4,4,Deluxe,3,Married,3,0,3,1,2,Manager,21997,Middle-aged,Medium,6
204159,0,32,"Company Invited",1,10,"Small Business",Male,4,4,Standard,3,Married,2,0,4,1,1,"Senior Manager",32353,Middle-aged,Medium,5
204160,0,34,"Self Enquiry",1,12,Salaried,Female,4,5,Basic,3,Married,3,0,1,0,1,Executive,21589,Middle-aged,Medium,5
204161,0,35,"Self Enquiry",1,9,Salaried,Male,3,5,Deluxe,5,Married,8,0,4,0,2,Manager,24635,Middle-aged,Medium,5
204162,0,38,"Self Enquiry",1,7,"Small Business",Female,3,5,Basic,5,Married,4,0,4,0,2,Executive,22598,Middle-aged,Medium,5
204163,0,46,"Company Invited",1,14,Salaried,Male,4,2,Deluxe,3,Married,6,0,1,1,1,Manager,25112,Senior,Medium,5
204164,1,38,"Company Invited",1,17,"Small Business",Male,4,4,Standard,3,Married,8,0,3,0,3,"Senior Manager",28726,Middle-aged,Medium,7
204165,0,40,"Company Invited",1,9,"Large Business",Female,4,4,Standard,3,Single,2,0,1,1,3,"Senior Manager",29616,Middle-aged,Medium,7
204166,0,30,"Self Enquiry",1,22,Salaried,Male,3,4,Basic,3,Single,3,0,3,1,2,Executive,21018,Middle-aged,Medium,5
204167,0,43,"Self Enquiry",1,24,Salaried,"Fe Male",3,2,Deluxe,5,Unmarried,5,1,1,1,2,Manager,25223,Middle-aged,Medium,5
204168,0,30,"Self Enquiry",3,27,"Small Business",Male,3,4,Deluxe,3,Married,4,0,1,1,1,Manager,25609,Middle-aged,Medium,4
204169,0,26,"Self Enquiry",1,7,Salaried,Female,4,4,Deluxe,3,Married,2,0,3,1,2,Manager,23576,Young,Medium,6
204170,0,43,"Self Enquiry",1,9,"Small Business",Female,3,5,Basic,5,Married,2,1,4,1,2,Executive,21271,Middle-aged,Medium,5
204172,0,52,"Self Enquiry",1,7,Salaried,Male,4,4,Basic,3,Married,3,0,4,1,1,Executive,21401,Senior,Medium,5
204173,1,32,"Company Invited",1,36,"Small Business",Male,4,5,Basic,4,Unmarried,2,0,3,0,3,Executive,22157,Middle-aged,Medium,7
204174,0,33,"Company Invited",1,14,Salaried,Male,4,2,Basic,4,Married,3,0,1,0,2,Executive,21472,Middle-aged,Medium,6
204175,0,39,"Company Invited",3,9,Salaried,Male,3,5,Deluxe,3,Married,5,0,5,1,2,Manager,23927,Middle-aged,Medium,5
204176,0,33,"Self Enquiry",1,9,"Large Business",Male,3,5,Deluxe,5,Single,6,0,4,0,2,Manager,20854,Middle-aged,Medium,5
204177,0,47,"Self Enquiry",3,9,"Large Business",Female,4,6,"Super Deluxe",4,Married,5,1,5,1,1,AVP,35550,Senior,Medium,5
204178,1,29,"Self Enquiry",1,9,Salaried,Male,4,4,Basic,3,Unmarried,4,0,4,0,2,Executive,22163,Young,Medium,6
204179,0,30,"Self Enquiry",3,9,"Small Business",Male,4,5,Deluxe,4,Married,4,0,4,1,1,Manager,25322,Middle-aged,Medium,5
204180,0,32,"Self Enquiry",1,30,"Small Business",Male,4,5,Deluxe,3,Married,2,0,3,0,2,Manager,24260,Middle-aged,Medium,6
204181,0,26,"Company Invited",1,12,Salaried,Male,3,2,Deluxe,5,Married,3,0,5,1,2,Manager,22678,Young,Medium,5
204182,0,46,"Self Enquiry",1,27,"Small Business",Male,4,4,"Super Deluxe",3,Married,2,1,3,1,2,AVP,32174,Senior,Medium,6
204183,0,37,"Self Enquiry",1,13,Salaried,Male,3,4,Basic,3,Married,2,0,5,1,2,Executive,21888,Middle-aged,Medium,5
204185,1,48,"Company Invited",1,36,Salaried,Male,3,4,Standard,4,Married,3,1,3,1,1,"Senior Manager",30527,Senior,Medium,4
204186,0,29,"Self Enquiry",1,16,"Small Business",Male,4,4,Basic,3,Married,3,0,1,1,1,Executive,20748,Young,Medium,5
204187,0,38,"Self Enquiry",3,13,"Small Business",Male,4,4,Deluxe,3,Married,6,0,3,1,1,Manager,25180,Middle-aged,Medium,5
204188,0,22,"Self Enquiry",1,10,"Small Business",Male,4,5,Basic,3,Unmarried,3,0,5,1,3,Executive,21908,Young,Medium,7
204189,0,38,"Company Invited",1,7,"Small Business",Female,4,4,Standard,3,Married,4,1,3,0,1,"Senior Manager",32281,Middle-aged,Medium,5
204190,0,36,"Self Enquiry",1,29,Salaried,Female,4,2,Standard,4,Married,2,0,5,1,3,"Senior Manager",30674,Middle-aged,Medium,7
204191,0,39,"Self Enquiry",3,14,"Small Business",Female,3,2,Deluxe,5,Married,3,1,3,1,2,Manager,24283,Middle-aged,Medium,5
204192,0,27,"Company Invited",1,7,Salaried,Female,3,4,Deluxe,4,Married,3,0,5,1,2,Manager,25075,Young,Medium,5
204195,0,43,"Self Enquiry",3,7,Salaried,Male,2,4,Deluxe,3,Married,3,0,3,1,1,Manager,23585,Middle-aged,Medium,3
204196,0,30,"Company Invited",3,9,Salaried,Male,3,4,Deluxe,3,Unmarried,3,0,1,0,2,Manager,23232,Middle-aged,Medium,5
204197,0,56,"Self Enquiry",1,27,"Large Business",Male,3,4,Deluxe,3,Married,5,1,1,0,1,Manager,24093,Senior,Medium,4
204198,0,27,"Company Invited",1,18,"Small Business",Male,3,4,Deluxe,5,Married,3,1,3,1,1,Manager,23419,Young,Medium,4
204199,0,38,"Self Enquiry",1,7,Salaried,Female,3,4,Basic,3,Single,3,0,1,1,1,Executive,20793,Middle-aged,Medium,4
204200,1,45,"Company Invited",1,31,Salaried,Male,3,4,Basic,3,Married,5,1,5,0,2,Executive,21839,Middle-aged,Medium,5
204201,0,39,"Self Enquiry",1,30,Salaried,Male,3,4,Deluxe,3,Married,2,0,3,0,2,Manager,24423,Middle-aged,Medium,5
204202,1,27,"Self Enquiry",1,23,"Small Business",Male,3,4,Basic,4,Married,4,1,1,1,1,Executive,21051,Young,Medium,4
204203,0,29,"Self Enquiry",1,15,Salaried,Female,4,4,Basic,3,Unmarried,3,0,4,1,2,Executive,21988,Young,Medium,6
204205,0,37,"Self Enquiry",1,10,"Large Business",Male,2,4,Deluxe,4,Unmarried,6,0,1,1,1,Manager,23163,Middle-aged,Medium,3
204206,0,32,"Company Invited",3,12,"Small Business",Female,3,4,Basic,4,Married,3,0,3,0,1,Executive,21467,Middle-aged,Medium,4
204207,1,27,"Self Enquiry",3,11,"Small Business",Male,3,5,Deluxe,3,Unmarried,3,1,1,1,1,Manager,24506,Young,Medium,4
204208,0,38,"Company Invited",1,16,"Small Business",Male,3,4,Basic,3,Married,3,1,1,0,2,Executive,21004,Middle-aged,Medium,5
204209,0,43,"Company Invited",3,33,"Small Business",Female,4,4,"Super Deluxe",4,Married,7,0,3,1,2,AVP,32203,Middle-aged,Medium,6
204210,1,19,"Self Enquiry",1,10,"Small Business",Male,3,4,Basic,3,Single,3,0,4,1,1,Executive,20098,Young,Medium,4
204211,0,36,"Self Enquiry",3,23,"Small Business",Male,4,4,Standard,4,Married,2,0,1,1,2,"Senior Manager",26698,Middle-aged,Medium,6
204212,0,37,"Company Invited",1,25,Salaried,Male,3,2,Basic,3,Married,6,0,5,1,2,Executive,22366,Middle-aged,Medium,5
204213,0,52,"Self Enquiry",1,9,"Small Business",Male,3,6,Deluxe,4,Married,7,0,1,0,2,Manager,24160,Senior,Medium,5
204216,0,29,"Self Enquiry",1,23,"Small Business",Male,4,2,Deluxe,5,Unmarried,2,0,5,0,2,Manager,24339,Young,Medium,6
204217,0,32,"Self Enquiry",3,14,"Large Business",Male,4,2,Deluxe,3,Married,6,0,1,1,2,Manager,25607,Middle-aged,Medium,6
204218,0,40,"Self Enquiry",1,7,"Small Business",Male,3,2,Standard,3,Married,2,0,3,1,1,"Senior Manager",28291,Middle-aged,Medium,4
204219,0,37,"Company Invited",1,31,Salaried,Female,3,4,Deluxe,4,Married,2,0,3,1,2,Manager,24352,Middle-aged,Medium,5
204220,0,33,"Self Enquiry",3,14,Salaried,Male,4,5,Deluxe,3,Married,3,0,3,1,1,Manager,24162,Middle-aged,Medium,5
